Heating,Lighting,Cooling,Plug,Ventilation,Other,Consumption,Location,Number of Room,Occupants,Temperature,Humidity,Precipitation,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Dayindex
7.0,38.4375,21.25,25.5625,85.75,91.5,269.5,"G-0B007-Amphi Bergès, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-Salle des forums, G-1B009-Projet-Vie étudiante, G-1B016-Projet-Vie étudiante, G-1C004",7.0,486.0,22.2,66.48,0.0,78.5,14.4,719.0,2.6,7.0,0.581
9.5,36.5625,22.25,26.6875,39.25,158.25,292.5,G-Salle des forums,1.0,0.0,23.2,62.43,0.0,27.8,17.8,671.0,2.4,7.0,0.581
8.75,35.125,36.25,23.625,129.625,40.375,273.75,"G-Salle des forums, G-3D003-info, G-3D005-ISEE-Informatique, G-2B012, G-4D009-Projet, G-4D005-Projet, G-2B001-info",7.0,112.0,24.6,62.41,0.0,46.3,15.6,1061.0,3.8,10.0,0.581
7.25,33.0,30.0,30.0,73.0,108.5,281.75,"G-Salle des forums, G-3D003-info, G-3D005-ISEE-Informatique, G-2B012, G-4D009-Projet, G-4D005-Projet, G-2B001-info, G-2A007-info",8.0,134.0,25.2,56.45,0.0,27.8,15.6,1014.0,3.7,10.0,0.581
6.25,32.25,29.0,27.9375,71.75,90.5625,257.75,"G-Salle des forums, G-2B001-info, G-2A007-info, G-3D003-info, G-3D005-ISEE-Informatique, G-4D005-Projet, G-4D001-Projet, G-2B012",8.0,134.0,26.9,58.49,0.0,25.9,14.8,976.0,3.5,10.0,0.581
6.0,33.0625,33.125,27.0,108.0,0.0,207.1875,"G-Salle des forums, G-3D003-info, G-3D005-ISEE-Informatique, G-4D005-Projet, G-4D001-Projet, G-2B012",6.0,94.0,27.3,53.41,0.0,48.1,15.5,895.0,3.2,9.0,0.581
6.25,29.8125,128.0,22.5625,99.375,56.25,342.25,G-Salle des forums,1.0,0.0,27.3,49.16,0.0,50.0,16.0,616.0,2.2,6.0,0.581
6.25,24.375,362.5,21.5625,73.25,0.0,487.9375,0,0.0,0.0,26.3,57.19,0.0,50.0,14.3,613.0,2.2,6.0,0.581
6.25,14.625,260.6875,19.6875,33.625,0.0,334.875,0,0.0,0.0,25.5,66.19,0.0,89.0,13.7,247.0,0.9,2.0,0.581
6.0,11.75,222.75,15.75,98.0,0.0,354.25,0,0.0,0.0,25.7,55.08,0.0,30.0,17.5,54.0,0.2,1.0,0.581
6.5,7.5625,169.125,14.8125,60.25,0.0,258.25,0,0.0,0.0,23.2,65.08,0.0,30.0,19.0,31.0,0.1,0.0,0.581
6.0,6.875,124.0625,14.6875,49.125,22.25,223.0,0,0.0,0.0,21.1,76.42,0.0,66.0,15.3,7.0,0.0,0.0,0.581
6.5,6.25,56.875,11.3125,19.625,105.9375,206.5,0,0.0,0.0,19.5,80.96,0.0,10.0,15.6,0.0,0.0,0.0,0.581
5.75,6.125,120.875,12.375,7.0,55.125,207.25,0,0.0,0.0,18.3,87.98,0.0,10.0,14.2,0.0,0.0,0.0,0.566
6.25,7.875,58.4375,13.0625,5.75,115.875,207.25,0,0.0,0.0,17.2,92.28,0.0,10.0,14.6,0.0,0.0,0.0,0.566
6.25,6.0625,49.5,12.0625,5.75,125.125,204.75,0,0.0,0.0,16.4,93.48,0.0,30.5,11.8,0.0,0.0,0.0,0.566
6.25,5.8125,51.5,13.6875,6.25,124.75,208.25,0,0.0,0.0,16.0,92.2,0.0,33.3,11.6,0.0,0.0,0.0,0.566
5.75,5.9375,91.8125,12.8125,4.875,90.0625,211.25,0,0.0,0.0,15.3,94.14,0.0,35.4,9.2,0.0,0.0,0.0,0.566
6.0,6.5625,65.375,11.125,18.375,106.5625,214.0,0,0.0,0.0,14.9,96.24,0.0,31.1,7.5,0.0,0.0,0.0,0.566
8.0,10.8125,51.75,14.3125,64.875,71.75,221.5,0,0.0,0.0,14.1,96.79,0.0,35.6,7.0,7.0,0.0,0.0,0.566
8.75,12.375,111.5,12.8125,99.0,0.0,244.4375,G-2B009,1.0,80.0,15.4,95.46,0.0,10.0,8.1,48.0,0.2,0.0,0.566
6.5,17.125,67.8125,19.0,89.5,42.5625,242.5,"G-2B009, G-Salle des forums",2.0,80.0,18.0,82.16,0.0,50.0,10.8,222.0,0.8,2.0,0.566
7.0,26.1875,70.125,20.5,75.5,60.1875,259.5,"G-2B009, G-Salle des forums, G-1B012-info-vie étudiante, G-2A007-info, G-4C012-info-picore, G-2C005-info, G-2B001-info, G-3D003-info, G-3B001-info, G-3A014-info",10.0,228.0,20.7,71.97,0.0,40.0,14.1,305.0,1.1,3.0,0.566
7.0,33.4375,182.125,28.9375,82.125,0.0,333.625,"G-2B009, G-Salle des forums, G-1B012-info-vie étudiante, G-2A007-info, G-4C012-info-picore, G-2C005-info, G-2B001-info, G-3D003-info, G-3B001-info, G-3A014-info",10.0,228.0,21.7,68.81,0.0,10.0,12.7,520.0,1.9,5.0,0.566
7.25,33.5625,225.875,34.0,97.75,0.0,398.4375,"G-Salle des forums, G-1B012-info-vie étudiante, G-4C012-info-picore, G-2C005-info, G-3A014-info, G-2A007-info, G-3D003-info, G-2B001-info, G-3B001-info",9.0,148.0,23.6,62.73,0.0,51.5,13.5,743.0,2.7,7.0,0.566
9.5,36.0,171.6875,30.8125,42.5,62.5,353.0,"G-Salle des forums, G-1B012-info-vie étudiante, G-4C012-info-picore, G-2C005-info, G-3A014-info, G-2A007-info, G-3D003-info, G-2B001-info, G-3B001-info",9.0,148.0,24.7,60.55,0.0,10.0,13.5,870.0,3.1,9.0,0.566
8.0,32.1875,324.0625,28.125,45.625,0.0,438.0,"G-Salle des forums, G-3B001-info, G-2A007-info, G-1D003-Salle du Conseil, G-2B012",5.0,116.0,26.0,55.21,0.0,29.6,14.1,956.0,3.4,10.0,0.566
7.0,25.5,336.875,30.9375,107.875,0.0,508.1875,"G-Salle des forums, G-3B001-info, G-2A007-info, G-1D003-Salle du Conseil, G-2B012, G-1B009-Projet-Vie étudiante, G-2B001-info",7.0,146.0,27.4,54.12,0.0,10.0,13.6,983.0,3.5,10.0,0.566
6.75,25.625,288.0,25.9375,79.25,0.0,425.5625,"G-Salle des forums, G-1D003-Salle du Conseil, G-1B009-Projet-Vie étudiante, G-2B001-info, G-3D002-GICS, G-2B012",6.0,160.0,28.2,51.55,0.0,22.2,13.4,958.0,3.4,10.0,0.566
5.75,25.9375,351.6875,28.4375,58.75,0.0,470.5625,"G-Salle des forums, G-1D003-Salle du Conseil, G-1B009-Projet-Vie étudiante, G-3D002-GICS, G-2B012",5.0,142.0,29.0,44.65,0.0,40.0,12.8,856.0,3.1,9.0,0.566
6.0,22.875,324.1875,25.625,88.625,0.0,467.3125,"G-Salle des forums, G-1D003-Salle du Conseil, G-1B009-Projet-Vie étudiante",3.0,52.0,29.3,46.9,0.0,29.7,13.7,751.0,2.7,8.0,0.566
6.5,18.0,344.75,21.0625,89.125,0.0,479.4375,0,0.0,0.0,28.7,40.67,0.0,30.0,14.4,583.0,2.1,6.0,0.566
5.75,17.0,273.5,20.125,59.25,0.0,375.625,0,0.0,0.0,27.6,41.53,0.0,40.0,14.4,103.0,0.4,1.0,0.566
5.75,11.0,254.875,15.9375,80.0,0.0,367.5625,0,0.0,0.0,27.0,49.03,0.0,14.0,13.9,40.0,0.1,0.0,0.566
6.0,7.125,159.875,15.5,73.375,0.0,261.875,0,0.0,0.0,24.9,56.51,0.0,10.0,23.6,19.0,0.1,0.0,0.566
6.5,6.9375,177.0625,15.0,46.875,0.0,252.375,0,0.0,0.0,22.2,63.56,0.0,10.0,19.4,5.0,0.0,0.0,0.566
6.0,6.375,74.875,13.3125,7.0,100.9375,208.5,0,0.0,0.0,20.0,73.83,0.0,5.0,16.4,0.0,0.0,0.0,0.566
6.0,5.5625,67.1875,13.4375,5.0,109.3125,206.5,0,0.0,0.0,18.4,83.27,0.0,4.8,16.0,0.0,0.0,0.0,0.402
6.0,5.875,63.125,12.5625,7.875,108.5625,204.0,0,0.0,0.0,17.9,85.34,0.0,6.8,16.7,0.0,0.0,0.0,0.402
6.5,5.4375,51.6875,12.1875,6.0,123.6875,205.5,0,0.0,0.0,17.0,87.85,0.0,2.7,17.5,0.0,0.0,0.0,0.402
6.0,5.4375,51.0625,11.5625,5.75,129.1875,209.0,0,0.0,0.0,16.0,90.12,0.0,10.0,15.2,0.0,0.0,0.0,0.402
6.25,6.6875,41.8125,12.125,6.25,131.625,204.75,0,0.0,0.0,15.2,91.61,0.0,10.0,12.7,0.0,0.0,0.0,0.402
6.25,6.125,38.6875,12.625,7.25,133.3125,204.25,0,0.0,0.0,15.1,93.49,0.0,10.0,11.3,0.0,0.0,0.0,0.402
6.25,5.375,115.6875,10.875,4.875,63.6875,206.75,0,0.0,0.0,14.2,94.57,0.0,10.0,10.6,7.0,0.0,0.0,0.402
5.25,4.8125,38.0625,12.375,7.625,135.125,203.25,0,0.0,0.0,15.6,93.14,0.175,30.0,11.4,53.0,0.2,1.0,0.402
5.75,6.625,35.625,13.25,6.375,135.125,202.75,0,0.0,0.0,18.5,81.39,0.0,30.0,13.4,235.0,0.8,2.0,0.402
6.5,5.3125,37.3125,14.1875,6.0,132.6875,202.0,0,0.0,0.0,21.3,68.12,0.0,94.7,15.8,279.0,1.0,3.0,0.402
6.5,4.875,33.875,11.3125,6.875,126.5625,190.0,0,0.0,0.0,22.3,62.8,0.0,80.0,13.1,553.0,2.0,6.0,0.402
5.75,6.6875,22.1875,12.9375,6.125,124.5625,178.25,0,0.0,0.0,24.4,57.75,0.0,40.0,27.3,734.0,2.6,7.0,0.402
6.25,5.3125,21.5,13.625,6.875,124.1875,177.75,0,0.0,0.0,25.7,50.61,0.0,22.2,17.1,836.0,3.0,8.0,0.402
6.25,5.25,22.4375,12.875,6.875,125.0625,178.75,0,0.0,0.0,27.0,47.4,0.0,10.0,17.1,951.0,3.4,10.0,0.402
6.25,5.0625,17.5625,12.75,5.875,128.25,175.75,0,0.0,0.0,28.0,45.83,0.0,25.0,15.1,996.0,3.6,10.0,0.402
6.25,5.5,27.0,13.0625,6.125,118.8125,176.75,0,0.0,0.0,29.0,42.9,0.0,40.0,16.2,1003.0,3.6,10.0,0.402
5.75,6.0625,29.1875,11.8125,6.5,116.9375,176.25,0,0.0,0.0,30.3,38.51,0.0,27.8,15.9,684.0,2.5,7.0,0.402
5.75,5.0625,20.75,12.6875,5.5,128.0,177.75,0,0.0,0.0,30.2,37.96,0.0,27.8,15.1,765.0,2.8,8.0,0.402
6.0,6.8125,33.4375,12.9375,7.625,114.1875,181.0,0,0.0,0.0,29.1,43.06,0.0,76.3,18.2,519.0,1.9,5.0,0.402
6.0,5.0,27.875,13.6875,6.625,124.8125,184.0,0,0.0,0.0,28.2,46.89,0.0,60.0,17.4,238.0,0.9,2.0,0.402
6.25,6.75,27.0625,13.625,6.5,129.0625,189.25,0,0.0,0.0,27.6,47.72,0.0,60.0,17.2,64.0,0.2,1.0,0.402
6.25,6.0,16.875,12.5,6.75,139.875,188.25,0,0.0,0.0,26.4,51.82,0.0,88.2,17.4,32.0,0.1,0.0,0.402
6.0,5.8125,29.1875,13.5,5.75,131.75,192.0,0,0.0,0.0,24.9,57.63,0.0,60.0,22.9,11.0,0.0,0.0,0.402
6.0,6.25,19.125,12.3125,6.875,138.9375,189.5,0,0.0,0.0,22.1,72.0,0.0,60.0,23.0,0.0,0.0,0.0,0.402
5.75,5.1875,26.0625,11.375,5.625,135.25,189.25,0,0.0,0.0,21.1,74.27,0.0,60.0,21.2,0.0,0.0,0.0,0.408
6.0,7.3125,26.625,12.0,5.5,133.5625,191.0,0,0.0,0.0,19.3,84.68,0.0,50.0,20.4,0.0,0.0,0.0,0.408
6.25,5.6875,22.6875,12.5,7.25,134.875,189.25,0,0.0,0.0,18.3,86.68,0.0,30.0,25.8,0.0,0.0,0.0,0.408
6.0,5.25,23.125,12.875,6.25,135.5,189.0,0,0.0,0.0,17.9,88.99,0.0,30.0,20.0,0.0,0.0,0.0,0.408
5.25,5.875,23.1875,12.875,7.375,136.6875,191.25,0,0.0,0.0,16.9,91.12,0.0,40.0,17.2,0.0,0.0,0.0,0.408
6.25,6.125,20.3125,10.875,5.625,140.5625,189.75,0,0.0,0.0,16.3,92.16,0.0,40.0,17.0,0.0,0.0,0.0,0.408
6.25,5.125,20.25,11.5625,6.875,137.1875,187.25,0,0.0,0.0,15.9,94.48,0.0,40.0,17.0,7.0,0.0,0.0,0.408
6.25,6.1875,19.3125,13.25,6.5,138.75,190.25,0,0.0,0.0,16.9,93.81,0.0,30.0,16.9,43.0,0.2,0.0,0.408
5.75,5.875,22.75,17.0625,7.125,130.1875,188.75,0,0.0,0.0,20.6,77.95,0.0,10.0,16.4,229.0,0.8,2.0,0.408
5.75,4.9375,18.3125,17.0625,6.125,135.5625,187.75,0,0.0,0.0,22.8,64.81,0.0,10.0,18.3,321.0,1.2,3.0,0.408
6.0,5.25,21.25,19.4375,6.25,131.3125,189.5,0,0.0,0.0,23.9,60.98,0.0,10.0,15.8,527.0,1.9,5.0,0.408
6.0,5.125,21.0625,24.75,7.125,119.4375,183.5,0,0.0,0.0,25.1,56.7,0.0,81.5,15.2,752.0,2.7,8.0,0.408
6.25,5.9375,27.1875,21.1875,4.875,118.3125,183.75,0,0.0,0.0,26.3,55.74,0.0,25.0,14.8,872.0,3.1,9.0,0.408
6.25,5.875,27.125,18.875,6.875,114.25,179.25,0,0.0,0.0,27.5,53.15,0.0,25.0,14.3,954.0,3.4,10.0,0.408
6.0,4.875,23.6875,20.375,7.25,117.8125,180.0,0,0.0,0.0,29.0,50.9,0.0,25.0,11.4,984.0,3.5,10.0,0.408
6.0,5.875,23.875,19.25,6.25,120.75,182.0,0,0.0,0.0,30.0,43.51,0.0,0.5,14.4,953.0,3.4,10.0,0.408
5.75,7.375,24.25,18.3125,6.5,117.5625,179.75,0,0.0,0.0,30.5,44.63,0.0,2.5,13.6,901.0,3.2,9.0,0.408
6.0,6.375,39.3125,19.25,6.5,104.5625,182.0,0,0.0,0.0,30.7,44.04,0.0,4.1,13.4,766.0,2.8,8.0,0.408
6.25,6.0,21.8125,17.625,4.75,127.8125,184.25,0,0.0,0.0,30.9,43.48,0.0,8.8,13.6,588.0,2.1,6.0,0.408
6.0,6.1875,35.125,18.375,8.375,114.4375,188.5,0,0.0,0.0,30.2,42.53,0.0,10.3,12.7,183.0,0.7,2.0,0.408
5.75,5.0,18.6875,16.25,5.5,136.5625,187.75,0,0.0,0.0,28.7,46.24,0.0,10.0,15.3,24.0,0.1,0.0,0.408
5.75,6.125,23.875,15.5,6.875,132.625,190.75,0,0.0,0.0,25.9,54.19,0.0,10.0,18.8,14.0,0.1,0.0,0.408
6.25,6.0,23.3125,15.125,6.25,134.3125,191.25,0,0.0,0.0,23.6,61.79,0.0,0.2,21.3,5.0,0.0,0.0,0.408
6.25,6.5,23.0625,14.0,6.125,134.3125,190.25,0,0.0,0.0,21.3,73.0,0.0,25.0,21.3,0.0,0.0,0.0,0.408
6.0,6.1875,35.125,12.25,7.375,123.5625,190.5,0,0.0,0.0,20.4,79.18,0.0,50.0,26.7,0.0,0.0,0.0,0.578
7.75,5.9375,19.5625,12.3125,6.0,139.6875,191.25,0,0.0,0.0,18.6,85.45,0.0,0.1,24.7,0.0,0.0,0.0,0.578
5.0,6.375,21.25,11.5625,6.25,137.5625,188.0,0,0.0,0.0,18.0,86.7,0.0,0.0,19.8,0.0,0.0,0.0,0.578
5.25,5.4375,22.0625,10.9375,6.125,140.4375,190.25,0,0.0,0.0,17.4,90.33,0.0,0.0,16.2,0.0,0.0,0.0,0.578
5.75,6.4375,30.875,12.6875,7.625,130.375,193.75,0,0.0,0.0,16.8,89.22,0.0,0.0,15.7,0.0,0.0,0.0,0.578
6.25,7.25,23.8125,11.875,14.75,133.8125,197.75,0,0.0,0.0,16.2,90.75,0.0,0.0,13.1,0.0,0.0,0.0,0.578
6.0,9.875,20.125,14.0,29.25,124.75,204.0,0,0.0,0.0,15.8,91.49,0.0,0.0,14.1,7.0,0.0,0.0,0.578
7.25,12.375,40.5,11.375,118.25,23.0,212.75,0,0.0,0.0,17.5,90.85,0.0,0.0,13.7,43.0,0.2,0.0,0.578
6.25,14.8125,200.625,19.25,85.0,0.0,325.9375,"G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-Salle des forums",4.0,48.0,19.9,75.89,0.0,0.0,17.4,227.0,0.8,2.0,0.578
7.0,21.125,200.3125,26.0625,109.5,0.0,364.0,"G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-Salle des forums",4.0,48.0,22.3,65.89,0.0,0.0,15.9,324.0,1.2,3.0,0.578
6.5,25.875,274.125,35.5625,85.125,0.0,427.1875,"G-Salle des forums, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1",4.0,48.0,24.2,61.97,0.0,0.0,18.0,516.0,1.9,5.0,0.578
6.0,25.875,339.75,36.625,79.25,0.0,487.5,"G-Salle des forums, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1",4.0,48.0,25.5,56.1,0.0,0.0,17.6,753.0,2.7,8.0,0.578
6.5,25.0,373.4375,29.9375,101.125,0.0,536.0,G-Salle des forums,1.0,0.0,27.1,52.13,0.0,0.0,20.3,875.0,3.2,9.0,0.578
7.0,24.5625,424.0,34.1875,83.125,0.0,572.875,"G-Salle des forums, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A012-Presse Instron",4.0,48.0,28.1,50.12,0.0,0.1,19.3,957.0,3.4,10.0,0.578
6.0,27.6875,362.75,23.625,87.75,0.0,507.8125,"G-Salle des forums, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A012-Presse Instron",4.0,48.0,29.3,44.38,0.0,0.2,19.1,977.0,3.5,10.0,0.578
6.25,26.25,429.875,24.8125,66.875,0.0,554.0625,"G-Salle des forums, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A012-Presse Instron",4.0,48.0,30.3,45.92,0.0,0.7,17.8,951.0,3.4,10.0,0.578
5.25,23.9375,403.0625,24.5625,71.0,0.0,527.8125,"G-Salle des forums, G-3C007-EPTE 1, G-3C007-EPTE 2, G-3A012-Presse Instron",4.0,48.0,30.8,43.37,0.0,1.4,18.4,868.0,3.1,9.0,0.578
6.5,25.375,409.5625,23.125,73.25,0.0,537.8125,G-Salle des forums,1.0,0.0,31.3,41.72,0.0,1.6,17.5,758.0,2.7,8.0,0.578
6.0,24.9375,358.875,21.75,90.0,0.0,501.5625,0,0.0,0.0,31.7,41.04,0.0,1.1,15.7,605.0,2.2,6.0,0.578
5.75,14.6875,419.3125,19.25,86.125,0.0,545.125,0,0.0,0.0,30.9,44.73,0.0,10.0,15.7,185.0,0.7,2.0,0.578
6.5,10.1875,346.1875,16.6875,71.625,0.0,451.1875,0,0.0,0.0,29.9,45.03,0.0,0.4,18.1,22.0,0.1,0.0,0.578
7.25,5.0625,265.8125,12.1875,63.25,0.0,353.5625,0,0.0,0.0,27.4,46.17,0.0,0.3,23.2,15.0,0.1,0.0,0.578
5.5,4.0625,124.3125,14.375,46.625,34.125,229.0,0,0.0,0.0,23.8,64.23,0.0,0.3,23.5,7.0,0.0,0.0,0.578
5.5,5.4375,134.0,11.625,8.0,47.9375,212.5,0,0.0,0.0,21.6,69.79,0.0,0.4,28.5,0.0,0.0,0.0,0.578
5.75,4.375,55.4375,12.5625,6.125,122.5,206.75,0,0.0,0.0,20.2,75.21,0.0,30.0,23.4,0.0,0.0,0.0,0.607
6.0,3.25,44.9375,11.3125,6.125,135.875,207.5,0,0.0,0.0,19.2,81.27,0.0,30.0,20.8,0.0,0.0,0.0,0.607
6.25,4.125,57.8125,14.375,6.625,120.5625,209.75,0,0.0,0.0,18.4,83.95,0.0,27.8,20.1,0.0,0.0,0.0,0.607
6.0,5.5,119.0625,11.625,6.0,63.3125,211.5,0,0.0,0.0,17.8,85.61,0.0,46.3,17.9,0.0,0.0,0.0,0.607
5.5,4.375,103.75,12.25,14.375,71.75,212.0,0,0.0,0.0,17.3,89.71,0.0,30.0,17.4,0.0,0.0,0.0,0.607
6.0,5.8125,99.0,13.0,19.875,74.3125,218.0,0,0.0,0.0,16.5,92.2,0.0,30.0,16.0,0.0,0.0,0.0,0.607
6.0,7.1875,89.5,11.4375,73.25,30.125,217.5,0,0.0,0.0,16.3,91.9,0.006,40.0,14.5,7.0,0.0,0.0,0.607
8.5,9.625,104.625,13.4375,73.5,18.3125,228.0,G-2B009,1.0,80.0,17.4,89.42,0.0,30.0,15.5,45.0,0.2,0.0,0.607
17.25,16.0,75.375,18.0,89.125,40.0,255.75,"G-2B009, G-2A007-info, G-Salle des forums, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-1C003, G-1C004",8.0,174.0,20.5,73.83,0.0,30.0,18.3,217.0,0.8,2.0,0.607
8.0,24.375,197.3125,21.6875,65.0,0.0,316.375,"G-2B009, G-2A007-info, G-Salle des forums, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-1C003, G-1C004, G-2C007",9.0,210.0,22.5,64.51,0.0,66.0,18.1,326.0,1.2,3.0,0.607
7.25,24.625,309.8125,25.8125,109.25,0.0,476.75,"G-2B009, G-Salle des forums, G-1C003, G-1C004, G-2C007, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-2A007-info",9.0,210.0,25.0,53.96,0.0,10.0,16.4,508.0,1.8,5.0,0.607
8.5,30.5625,395.875,26.5,89.375,0.0,550.8125,"G-Salle des forums, G-1C003, G-1C004, G-2C007, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Automatique UJF, G-3D001-AIDA-Zone 1, G-2A007-info",8.0,130.0,27.0,46.02,0.0,10.0,18.4,786.0,2.8,8.0,0.607
8.25,28.25,378.5,26.1875,94.5,0.0,535.6875,G-Salle des forums,1.0,0.0,27.8,47.5,0.0,10.0,17.8,876.0,3.2,9.0,0.607
8.5,25.75,347.3125,33.8125,85.0,0.0,500.375,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2",3.0,32.0,28.9,46.16,0.0,10.0,17.0,955.0,3.4,10.0,0.607
6.5,23.375,480.9375,26.125,48.375,0.0,585.3125,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-1D003-Salle du Conseil",4.0,72.0,29.8,42.73,0.0,10.0,17.0,987.0,3.6,10.0,0.607
6.0,24.625,431.75,22.0,105.125,0.0,589.5,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2",3.0,32.0,30.5,45.4,0.0,10.0,16.5,980.0,3.5,10.0,0.607
6.25,23.5625,438.0,23.8125,72.125,0.0,563.75,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2",3.0,32.0,31.3,43.86,0.0,10.0,16.8,637.0,2.3,6.0,0.607
6.25,20.125,468.8125,16.0625,59.5,0.0,570.75,G-Salle des forums,1.0,0.0,31.9,41.21,0.0,10.0,17.1,754.0,2.7,8.0,0.607
5.5,18.25,475.0625,15.6875,115.625,0.0,630.125,0,0.0,0.0,31.7,39.24,0.0,46.7,15.9,604.0,2.2,6.0,0.607
5.75,14.5625,370.875,14.75,92.0,0.0,497.9375,0,0.0,0.0,31.2,43.09,0.0,10.0,18.0,251.0,0.9,3.0,0.607
6.5,10.0625,363.625,13.1875,64.0,0.0,457.375,0,0.0,0.0,30.0,47.57,0.0,10.0,25.1,28.0,0.1,0.0,0.607
6.0,5.625,255.5,14.375,60.375,0.0,341.875,0,0.0,0.0,26.9,60.77,0.0,30.0,22.9,16.0,0.1,0.0,0.607
6.5,5.0625,188.75,12.125,44.5,0.0,256.9375,0,0.0,0.0,23.7,72.22,0.0,30.0,13.8,7.0,0.0,0.0,0.607
5.25,3.125,89.75,11.4375,18.25,79.4375,207.25,0,0.0,0.0,21.9,76.99,0.0,10.0,20.3,0.0,0.0,0.0,0.607
5.75,3.625,91.6875,13.375,6.0,85.3125,205.75,0,0.0,0.0,20.8,75.92,0.0,10.0,20.3,0.0,0.0,0.0,0.584
6.25,4.4375,76.25,13.25,6.875,98.1875,205.25,0,0.0,0.0,19.8,81.66,0.0,24.7,19.9,0.0,0.0,0.0,0.584
5.25,3.375,67.375,12.5625,6.5,110.1875,205.25,0,0.0,0.0,18.7,86.22,0.0,23.7,18.6,0.0,0.0,0.0,0.584
5.75,3.3125,67.4375,13.0625,6.125,111.0625,206.75,0,0.0,0.0,18.1,90.18,0.0,19.7,18.3,0.0,0.0,0.0,0.584
6.5,3.3125,73.875,12.0625,8.875,106.375,211.0,0,0.0,0.0,17.5,89.23,0.0,14.9,17.6,0.0,0.0,0.0,0.584
6.5,4.8125,104.8125,12.125,30.5,56.75,215.5,0,0.0,0.0,16.5,91.82,0.0,10.1,16.0,0.1,0.0,0.0,0.584
5.25,6.1875,75.5625,11.6875,70.625,48.4375,217.75,0,0.0,0.0,16.1,92.92,0.0,10.0,16.1,5.0,0.0,0.0,0.584
6.75,9.0,120.75,12.875,78.25,8.125,235.75,0,0.0,0.0,17.0,94.57,0.0,10.0,16.4,53.0,0.2,1.0,0.584
10.0,13.1875,109.25,16.9375,97.375,5.25,252.0,"G-Salle des forums, G-2C008, G-4D009-Projet",3.0,48.0,20.3,76.17,0.0,10.0,15.9,234.0,0.8,2.0,0.584
9.25,22.625,252.4375,19.625,91.625,0.0,395.5625,"G-Salle des forums, G-2C008, G-4D009-Projet, G-2C007, G-2C005-info",5.0,102.0,22.5,64.42,0.0,1.8,12.9,326.0,1.2,3.0,0.584
6.5,30.1875,349.25,20.375,88.75,0.0,495.0625,"G-Salle des forums, G-2C007, G-2C005-info, G-2C008, G-1B008-Projet-Vie étudiante",5.0,100.0,25.5,56.73,0.0,1.7,12.1,536.0,1.9,5.0,0.584
6.0,30.0625,388.25,23.4375,84.0,0.0,531.75,"G-Salle des forums, G-2C007, G-2C005-info, G-2C008, G-1B008-Projet-Vie étudiante, G-1C004",6.0,114.0,27.1,52.23,0.0,10.0,13.6,759.0,2.7,8.0,0.584
7.25,29.125,479.5625,26.9375,90.875,0.0,633.75,G-Salle des forums,1.0,0.0,28.7,49.8,0.0,10.0,14.8,874.0,3.1,9.0,0.584
8.0,28.9875,445.0,25.6625,88.725,0.0,596.375,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C011-Soufflerie thermique, G-2C008",5.0,84.0,30.1,45.8,0.0,5.7,15.0,962.0,3.5,10.0,0.584
6.5,28.85,490.5,24.3875,86.575,0.0,636.8125000000001,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C011-Soufflerie thermique, G-2C008",5.0,84.0,31.3,39.74,0.0,10.0,16.9,999.0,3.6,10.0,0.584
6.0,28.7125,515.0625,23.1125,84.425,0.0,657.3124999999999,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C011-Soufflerie thermique, G-2C008, G-4D001-Projet",6.0,96.0,32.2,35.95,0.0,10.0,16.6,981.0,3.5,10.0,0.584
6.25,28.575,557.8125,21.8375,82.275,0.0,696.75,"G-Salle des forums, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C011-Soufflerie thermique, G-2C008, G-4D001-Projet",6.0,96.0,32.8,35.1,0.0,10.0,15.2,617.0,2.2,6.0,0.584
