Date,Hour,Location,Duration,Capacity
2022-09-30,10:00,"G-1C003, G-3B012-Canal de charriage, G-4D003, G-2C004, G-2C001, G-2C007, G-2A006, G-2B012, G-2C002, G-1C002-Amphi Coulomb, G-4D011-FABLAB Ense3, G-2B013, G-2C003, G-4D006 TD-info, G-4D008 TD-info, G-2B002, G-2C008, G-2A004, G-2B010, G-2A007-info, G-4C012-info-picore, G-2A003, G-0B007-Amphi Bergès, G-2B009, G-1A002-Amphi Ampère, G-2A005",26,1354
2022-09-30,11:00,"G-1C003, G-3B012-Canal de charriage, G-4D003, G-2C004, G-2C001, G-2C007, G-2A006, G-2B012, G-2C002, G-1C002-Amphi Coulomb, G-4D011-FABLAB Ense3, G-2B013, G-2C003, G-4D006 TD-info, G-4D008 TD-info, G-2B002, G-2C008, G-2A004, G-2B010, G-2A007-info, G-4C012-info-picore, G-2A003, G-0B007-Amphi Bergès, G-2B009, G-1A002-Amphi Ampère, G-2A005",26,1354
2022-09-30,12:00,"G-1C003, G-1C002-Amphi Coulomb, G-2A006",3,240
2022-09-30,13:00,"G-1C003, G-1A002-Amphi Ampère, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2A006, G-2C001, G-4C012-info-picore, G-4A020-info-mhi, G-1C002-Amphi Coulomb, G-2B012, G-2A003, G-3A014-info, G-2B013, G-2A007-info, G-2C005-info",15,704
2022-09-30,14:00,"G-1C003, G-1A002-Amphi Ampère, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2A006, G-2C001, G-4C012-info-picore, G-4A020-info-mhi, G-1C002-Amphi Coulomb, G-2B012, G-2A003, G-3A014-info, G-2B013, G-2A007-info, G-2C005-info, G-2C003, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-2B009, G-2C006, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-2B010, G-3B001-info, G-4D003, G-2C002",26,1284
2022-09-30,15:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-2C003, G-0B007-Amphi Bergès, G-2B009, G-2C006, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-2B010, G-3B001-info, G-4D003, G-2C002, G-2C007, G-2C004, G-3D003-info, G-2C008, G-2A006",19,816
2022-09-30,16:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-2C007, G-2C004, G-3D003-info, G-2C008, G-2A006, G-4A020-info-mhi, G-4C012-info-picore, G-2B012, G-5D003-Electronique & instrumentation associée, G-3A014-info, G-2A007-info, G-2B013, G-2B002, G-2C006, G-2B009, G-2C003, G-3B001-info, G-2C002, G-2B010, G-1B012-info-vie étudiante",24,814
2022-09-30,17:00,"G-4A020-info-mhi, G-4C012-info-picore, G-2B012, G-5D003-Electronique & instrumentation associée, G-3A014-info, G-2A007-info, G-2B013, G-2B002, G-2C006, G-2B009, G-2C003, G-3B001-info, G-2C002, G-2B010, G-1B012-info-vie étudiante",15,548
2022-09-30,18:00,G-0B007-Amphi Bergès,1,150
2022-10-01,10:00,"G-2B002, G-2B012",2,72
2022-10-03,08:00,"G-2A007-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-2A004, G-1C002-Amphi Coulomb, G-1C003, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-4C012-info-picore, G-2C008, G-2A005, G-3B012-DébitVisu, G-3B001-info, G-3B012-Coup de bélier, G-3D006-Construction électrique, G-5D003-Electronique & instrumentation associée, G-3B013-Ventilateur, G-3D003-info, G-2C005-info, G-1B012-info-vie étudiante, G-3B012-HydrauSys, G-2B012, G-2C006, G-2A003, G-2C007, G-2A006, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2B002, G-2B001-info, G-2B013, G-4D003",40,1663
2022-10-03,09:00,"G-2A007-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-2A004, G-1C002-Amphi Coulomb, G-1C003, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-4C012-info-picore, G-2C008, G-2A005, G-3B012-DébitVisu, G-3B001-info, G-3B012-Coup de bélier, G-3D006-Construction électrique, G-5D003-Electronique & instrumentation associée, G-3B013-Ventilateur, G-3D003-info, G-2C005-info, G-1B012-info-vie étudiante, G-3B012-HydrauSys, G-2B012, G-2C006, G-2A003, G-2C007, G-2A006, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2B002, G-2B001-info, G-2B013, G-4D003, G-4D006 TD-info",41,1697
2022-10-03,10:00,"G-2A007-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-2A004, G-1C003, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-4C012-info-picore, G-3B012-DébitVisu, G-3B012-Coup de bélier, G-5D003-Electronique & instrumentation associée, G-3B013-Ventilateur, G-3B012-HydrauSys, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D006 TD-info, G-2C004, G-2C001, G-2C008, G-2C002, G-2B009, G-2B010, G-2C003, G-3D006-Construction électrique, G-2A005, G-3B001-info, G-3D003-info, G-1A002-Amphi Ampère, G-2B001-info, G-2C005-info, G-1B012-info-vie étudiante, G-2C007, G-4D003, G-2B013, G-2C006, G-2B002, G-2A006",44,1735
2022-10-03,11:00,"G-2A007-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-1C003, G-3A012-Flexion 1&2, G-3A012-Presse Instron, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-4C012-info-picore, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-4D006 TD-info, G-2C004, G-2C001, G-2C008, G-2C002, G-2B009, G-2B010, G-2C003, G-3D006-Construction électrique, G-2A005, G-3B001-info, G-3D003-info, G-1A002-Amphi Ampère, G-2B001-info, G-2C005-info, G-1B012-info-vie étudiante, G-2C007, G-4D003, G-2B013, G-2C006, G-2B002, G-2A006",39,1642
2022-10-03,12:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1C002-Amphi Coulomb",5,631
2022-10-03,13:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2C001, G-2B013, G-4A020-info-mhi, G-2C004, G-4D008 TD-info, G-2C007, G-1C002-Amphi Coulomb, G-2C002, G-2A007-info, G-4D003, G-3B001-info, G-2C003, G-2B002, G-2C008, G-1D003-Salle du Conseil, G-2B009, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère, G-2A006",23,1415
2022-10-03,14:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2C001, G-2B013, G-4A020-info-mhi, G-2C004, G-4D008 TD-info, G-2C007, G-1C002-Amphi Coulomb, G-2C002, G-2A007-info, G-4D003, G-3B001-info, G-2C003, G-2B002, G-2C008, G-1D003-Salle du Conseil, G-2B009, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère, G-2A006, G-1C004, G-2B012, G-3B012-Canal de charriage, G-3A014-info, G-2B010, G-4D006 TD-info, G-2A004, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2A003, G-1B016-Projet-Vie étudiante",37,1792
2022-10-03,15:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1D003-Salle du Conseil, G-5D003-Electronique & instrumentation associée, G-1C004, G-2B012, G-3B012-Canal de charriage, G-3A014-info, G-2B010, G-4D006 TD-info, G-2A004, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2A003, G-1B016-Projet-Vie étudiante, G-2B002, G-2C006, G-2C008, G-2C007, G-2C001, G-2C002, G-1C002-Amphi Coulomb, G-4D008 TD-info, G-4D003, G-2B013, G-2C004",31,1468
2022-10-03,16:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1D003-Salle du Conseil, G-5D003-Electronique & instrumentation associée, G-1C004, G-3B012-Canal de charriage, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-1B016-Projet-Vie étudiante, G-2B002, G-2C006, G-2C008, G-2C007, G-2C001, G-2C002, G-1C002-Amphi Coulomb, G-4D008 TD-info, G-4D003, G-2B013, G-2C004, G-2A006, G-2B012, G-4D006 TD-info, G-2B009, G-2A007-info, G-2A003, G-3D003-info, G-2C003, G-2B010",34,1657
2022-10-03,17:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1D003-Salle du Conseil, G-3B012-Canal de charriage, G-4D001-Projet, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-2A006, G-2B012, G-4D006 TD-info, G-2B009, G-2A007-info, G-2A003, G-3D003-info, G-2C003, G-2B010",20,1063
2022-10-03,18:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora",4,481
2022-10-03,19:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora",4,481
2022-10-03,20:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora",4,481
2022-10-03,21:00,G-1C003,1,10
2022-10-04,07:00,G-1C003,1,10
2022-10-04,08:00,"G-1C003, G-2A006, G-1A002-Amphi Ampère, G-2B009, G-1C004, G-2C006, G-2B010, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2C001, G-2B012, G-2B013, G-2C005-info, G-2C007, G-2C004, G-2B002, G-5D003-Electronique & instrumentation associée, G-1C002-Amphi Coulomb, G-4A020-info-mhi, G-3B001-info, G-2B001-info, G-3D003-info, G-2A004, G-1B005, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-3A014-info, G-4D001-Projet, G-4D008 TD-info, G-1B003, G-1B004, G-1B002, G-2A007-info, G-2A003",38,1742
2022-10-04,09:00,"G-1C003, G-2A006, G-1A002-Amphi Ampère, G-2B009, G-1C004, G-2C006, G-2B010, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2C001, G-2B012, G-2B013, G-2C005-info, G-2C007, G-2C004, G-2B002, G-5D003-Electronique & instrumentation associée, G-1C002-Amphi Coulomb, G-4A020-info-mhi, G-3B001-info, G-2B001-info, G-3D003-info, G-2A004, G-1B005, G-1B016-Projet-Vie étudiante, G-4D010-Projet, G-4D005-Projet, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-3A014-info, G-4D001-Projet, G-4D008 TD-info, G-1B003, G-1B004, G-1B002, G-2A007-info, G-2A003",38,1742
2022-10-04,10:00,"G-1C003, G-1C004, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-5D003-Electronique & instrumentation associée, G-4A020-info-mhi, G-4D001-Projet, G-4D008 TD-info, G-1B003, G-1B004, G-1B002, G-2C001, G-2C002, G-2C006, G-2A006, G-2C004, G-2C003, G-2B009, G-2B010, G-2C005-info, G-2B002, G-2C007, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-2C008, G-4D003, G-3A014-info, G-2B012, G-4D006 TD-info, G-2A007-info, G-3B001-info, G-2A004, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-3D003-info",37,1646
2022-10-04,11:00,"G-1C003, G-1C004, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-5D003-Electronique & instrumentation associée, G-4A020-info-mhi, G-4D001-Projet, G-4D008 TD-info, G-1B003, G-1B004, G-1B002, G-2C001, G-2C002, G-2C006, G-2A006, G-2C004, G-2C003, G-2B009, G-2B010, G-2C005-info, G-2B002, G-2C007, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-2C008, G-4D003, G-3A014-info, G-2B012, G-4D006 TD-info, G-2A007-info, G-3B001-info, G-2A004, G-4C012-info-picore, G-4C013-Supervision-Salle des marchés, G-3D003-info, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante",39,1806
2022-10-04,12:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-1C004, G-1C002-Amphi Coulomb, G-2A003, G-1D003-Salle du Conseil",10,925
2022-10-04,13:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-2A004, G-2C003, G-2B002, G-2C008, G-3D006-Construction électrique, G-3B007, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-1C002-Amphi Coulomb, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-4A020-info-mhi, G-2C007, G-2B001-info, G-2C004, G-5D005-Informatique temps réel, G-2B013, G-2C006, G-2A006, G-2A005, G-2C002",28,1429
2022-10-04,14:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-2A004, G-2C003, G-2B002, G-2C008, G-3D006-Construction électrique, G-3B007, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-1C002-Amphi Coulomb, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-4A020-info-mhi, G-2C007, G-2B001-info, G-2C004, G-5D005-Informatique temps réel, G-2B013, G-2C006, G-2A006, G-2B012, G-1B005, G-4D001-Projet, G-1B003, G-1B004, G-4D007-Projet, G-1D003-Salle du Conseil, G-1B002, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-3A007-Qualité eau, G-4D008 TD-info, G-3B001-info, G-2C002, G-2A007-info, G-2A005",43,1697
2022-10-04,15:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-2A004, G-3B007, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-2B012, G-1B005, G-4D001-Projet, G-1B003, G-1B004, G-4D007-Projet, G-1D003-Salle du Conseil, G-1B002, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-3A007-Qualité eau, G-4D008 TD-info, G-3B001-info, G-2A007-info, G-2B013, G-3D006-Construction électrique, G-2B002, G-4D003",32,1162
2022-10-04,16:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-3B007, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C005-info, G-1B005, G-4D001-Projet, G-1B003, G-1B004, G-4D007-Projet, G-1B002, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-3A007-Qualité eau, G-2B013, G-3D006-Construction électrique, G-2B002, G-4D003, G-5D005-Informatique temps réel, G-4A020-info-mhi, G-2B010, G-2B001-info, G-2C006, G-1C002-Amphi Coulomb, G-3D003-info, G-4D006 TD-info, G-2B012, G-3B001-info, G-2A007-info",37,1471
2022-10-04,17:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-1A002-Amphi Ampère, G-1B016-Projet-Vie étudiante, G-1B005, G-4D001-Projet, G-1B003, G-1B004, G-4D007-Projet, G-1B002, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-3A007-Qualité eau, G-5D005-Informatique temps réel, G-4A020-info-mhi, G-2B010, G-2B001-info, G-2C006, G-1C002-Amphi Coulomb, G-3D003-info, G-4D006 TD-info, G-2B012, G-3B001-info, G-2A007-info",27,1247
2022-10-04,18:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2A003, G-2A004, G-2A005, G-2B002, G-2B013",9,691
2022-10-04,19:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora, G-2A004, G-2A005, G-2B002, G-2B013",8,611
2022-10-04,20:00,"G-1C003, G-0B007-Amphi Bergès, G-0D006-Salle des forums, G-0B018-Agora",4,481
2022-10-04,21:00,G-1C003,1,10
2022-10-05,07:00,G-1C003,1,10
2022-10-05,08:00,"G-1C003, G-3B007, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A004, G-2A005, G-3D006-Construction électrique, G-4D003, G-1A002-Amphi Ampère, G-3B001-info, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-2C001, G-2A006, G-2B009, G-4A020-info-mhi, G-0B007-Amphi Bergès, G-2C007, G-2C004, G-2B012, G-4D006 TD-info, G-2C003, G-2B013, G-4D008 TD-info, G-2C002, G-2C006",27,1120
2022-10-05,09:00,"G-1C003, G-3B007, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A004, G-2A005, G-3D006-Construction électrique, G-4D003, G-1A002-Amphi Ampère, G-3B001-info, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-2C001, G-2A006, G-2B009, G-4A020-info-mhi, G-0B007-Amphi Bergès, G-2C007, G-2C004, G-2B012, G-4D006 TD-info, G-2C003, G-2B013, G-4D008 TD-info, G-2C002, G-2C006, G-4D007-Projet, G-4D001-Projet, G-4D005-Projet, G-4D010-Projet, G-2B010",32,1248
2022-10-05,10:00,"G-1C003, G-3B007, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-5D003-Electronique & instrumentation associée, G-1C004, G-2A003, G-3D006-Construction électrique, G-2A006, G-2A004, G-3B001-info, G-2C005-info, G-4A020-info-mhi, G-2B009, G-2B013, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D001-Projet, G-4D007-Projet, G-2B001-info, G-0B007-Amphi Bergès, G-4D003, G-2A005, G-4D006 TD-info, G-2C002, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-1B002, G-4D009-Projet, G-4D010-Projet, G-2B002, G-2C004, G-2C007, G-2C008, G-2C006, G-2B012, G-2C001",39,1212
2022-10-05,11:00,"G-1C003, G-3B007, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-5D003-Electronique & instrumentation associée, G-1C004, G-2A003, G-3D006-Construction électrique, G-2A006, G-2A004, G-3B001-info, G-2C005-info, G-4A020-info-mhi, G-2B009, G-2B013, G-2B001-info, G-0B007-Amphi Bergès, G-4D003, G-2A005, G-4D006 TD-info, G-2C002, G-1B005, G-1B004, G-0B015-FABLAB Ense3, G-1B002, G-4D009-Projet, G-4D010-Projet, G-2B002, G-2C004, G-2C007, G-2C008, G-2C006, G-2B012, G-2C001, G-1B016-Projet-Vie étudiante, G-4D005-Projet, G-4D001-Projet, G-4D007-Projet",39,1212
2022-10-05,12:00,G-1C003,1,10
2022-10-05,13:00,"G-1C003, G-1D003-Salle du Conseil, G-1C004, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C002, G-3D006-Construction électrique, G-2C001, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A004, G-3D003-info, G-2C004, G-4D006 TD-info, G-2B012, G-2A005, G-2C007, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-2B013, G-2C005-info, G-2A006, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère",26,842
2022-10-05,14:00,"G-1C003, G-1C004, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C002, G-3D006-Construction électrique, G-2C001, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A004, G-3D003-info, G-2C004, G-2B012, G-2A005, G-2C007, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-2B013, G-2C005-info, G-2A006, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère, G-4A020-info-mhi, G-0B007-Amphi Bergès, G-2C003, G-2B002, G-2C008, G-4D003, G-4D005-Projet, G-4D001-Projet, G-4D010-Projet, G-1B016-Projet-Vie étudiante, G-1B005, G-1B003, G-1B002, G-4D009-Projet",38,1168
2022-10-05,15:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-4A020-info-mhi, G-0B007-Amphi Bergès, G-2C003, G-2B002, G-2C008, G-4D003, G-1B016-Projet-Vie étudiante, G-1B005, G-1B003, G-1B002, G-4D009-Projet, G-4D010-Projet, G-4D005-Projet, G-4D007-Projet, G-3D006-Construction électrique, G-2B010, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-4C012-info-picore, G-2B001-info",30,784
2022-10-05,16:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-2C007, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-1B016-Projet-Vie étudiante, G-1B005, G-1B003, G-1B002, G-4D009-Projet, G-3D006-Construction électrique, G-2B010, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-4C012-info-picore, G-2B001-info, G-1B012-info-vie étudiante, G-2A007-info, G-3B001-info, G-2C005-info, G-4A020-info-mhi, G-4D003, G-2C003, G-2B002, G-2C008, G-0B007-Amphi Bergès",28,734
2022-10-05,17:00,"G-1C003, G-2C007, G-1B016-Projet-Vie étudiante, G-1B005, G-1B003, G-1B002, G-4D009-Projet, G-1B012-info-vie étudiante, G-2A007-info, G-3B001-info, G-2C005-info, G-4A020-info-mhi, G-4D003, G-2C003, G-2B002, G-2C008, G-0B007-Amphi Bergès",17,486
2022-10-05,18:00,"G-1C003, G-2A004, G-2B012, G-2A005",4,104
2022-10-05,19:00,G-1C003,1,10
2022-10-05,20:00,G-1C003,1,10
2022-10-05,21:00,G-1C003,1,10
2022-10-06,07:00,G-1C003,1,10
2022-10-06,08:00,"G-1C003, G-2B009, G-2C002, G-2C001, G-2B012, G-2A006, G-2C003, G-2C004, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-3D006-Construction électrique, G-2B013, G-5D003-Electronique & instrumentation associée, G-2B010, G-3A014-info, G-2B001-info, G-4D008 TD-info, G-2B002, G-1A002-Amphi Ampère, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-4D009-Projet, G-1B003, G-4D010-Projet, G-2C008, G-4D006 TD-info, G-4C012-info-picore, G-3B012-Canal de charriage, G-3A007-Qualité eau, G-4D003, G-2A005, G-2C006",33,1136
2022-10-06,09:00,"G-1C003, G-2B009, G-2C002, G-2C001, G-2B012, G-2A006, G-2C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-3D006-Construction électrique, G-2B013, G-5D003-Electronique & instrumentation associée, G-2B010, G-3A014-info, G-2B001-info, G-4D008 TD-info, G-2B002, G-1A002-Amphi Ampère, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-4D009-Projet, G-1B003, G-4D010-Projet, G-2C008, G-4D006 TD-info, G-4C012-info-picore, G-3B012-Canal de charriage, G-3A007-Qualité eau, G-4D003, G-2A005, G-2C006, G-0D006-Salle des forums",33,1200
2022-10-06,10:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-1B016-Projet-Vie étudiante, G-1B002, G-4D009-Projet, G-1B003, G-4D010-Projet, G-4D006 TD-info, G-3B012-Canal de charriage, G-3A007-Qualité eau, G-0D006-Salle des forums, G-3D006-Construction électrique, G-2C003, G-2B009, G-2B012, G-2C002, G-2C004, G-5D003-Electronique & instrumentation associée, G-2C001, G-2A006, G-3A014-info, G-1C002-Amphi Coulomb, G-2B013, G-3B001-info, G-2B001-info, G-4D003, G-2B010, G-1B012-info-vie étudiante, G-1A002-Amphi Ampère, G-4D008 TD-info, G-4C012-info-picore, G-2C007, G-2A005",34,1277
2022-10-06,11:00,"G-1C003, G-3A012-Presse Instron, G-3A012-Flexion 1&2, G-1B016-Projet-Vie étudiante, G-1B002, G-4D009-Projet, G-1B003, G-4D010-Projet, G-3B012-Canal de charriage, G-3A007-Qualité eau, G-0D006-Salle des forums, G-3D006-Construction électrique, G-2C003, G-2B009, G-2B012, G-2C002, G-2C004, G-5D003-Electronique & instrumentation associée, G-2C001, G-2A006, G-3A014-info, G-1C002-Amphi Coulomb, G-2B013, G-3B001-info, G-2B001-info, G-4D003, G-2B010, G-1B012-info-vie étudiante, G-1A002-Amphi Ampère, G-4D008 TD-info, G-4C012-info-picore, G-2C007, G-2A005, G-1C004",34,1257
2022-10-06,12:00,"G-1C003, G-0D006-Salle des forums, G-2A007-info",3,132
2022-10-06,13:00,"G-1C003, G-0D006-Salle des forums, G-2C001, G-2A005, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-4D003, G-1C004, G-2C004, G-2C008, G-2A007-info, G-2C005-info, G-1A002-Amphi Ampère, G-2B001-info",16,631
2022-10-06,14:00,"G-1C003, G-0D006-Salle des forums, G-2C001, G-2A005, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-2C004, G-2A007-info, G-2C005-info, G-1A002-Amphi Ampère, G-2B001-info, G-2A006, G-2B012, G-2A004, G-2B013, G-4D001-Projet, G-3A014-info, G-1D003-Salle du Conseil",20,796
2022-10-06,15:00,"G-1C003, G-0D006-Salle des forums, G-2C001, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-2A006, G-2B012, G-2A004, G-2B013, G-4D001-Projet, G-3A014-info, G-1D003-Salle du Conseil, G-2A007-info",15,545
2022-10-06,16:00,"G-1C003, G-0D006-Salle des forums, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-2A006, G-2B012, G-1D003-Salle du Conseil, G-2A005, G-2B002, G-2C003, G-2B001-info, G-2C002, G-2A004, G-2C008",16,612
2022-10-06,17:00,"G-1C003, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A006, G-2B012, G-1D003-Salle du Conseil, G-2A005, G-2B002, G-2C003, G-2B001-info, G-2C002, G-2A004, G-2C008, G-0D006-Salle des forums",15,576
2022-10-06,18:00,"G-1C003, G-0D006-Salle des forums",2,110
2022-10-06,19:00,"G-1C003, G-0D006-Salle des forums",2,110
