"TOA5","Meteo_GreEnER_CR6","CR6","8957","CR6.Std.10.01","CPU:METEO_GREEN-ER_v2.5.CR6","22114","_01_Hour"
"TIMESTAMP","RECORD","CR6_Alim_Avg","CR6_Temp_Avg","AirTemp_Avg","RH_Avg","Press_Avg","WSpd_Avg","WDir_Avg","WDir_Std","WSpd_Max","Rain_Tot","Ray_Global_CMP3_Avg","Ray_Global_CMP3_Energy_Tot","Ray_Global_RSR2_Avg","Ray_Direct_RSR2_Avg","Ray_Direct_H_RSR2_Avg","Ray_Diffus_RSR2_Avg","Ray_Global_RSR2_Energy_Tot","Ray_Direct_RSR2_Energy_Tot","Ray_Diffus_RSR2_Energy_Tot","Ray_Global_RSR2_Raw_Avg","Ray_Direct_RSR2_Raw_Avg","Ray_Diffus_RSR2_Raw_Avg","ZenDeg_Avg","WM_Spd_WV_Avg","WM_Dir_Avg","WM_Dir_Std","WM_Spd_Avg","WM_Spd_Std","WM_Spd_Max","WM_AV_Spd_Avg","WM_AV_Spd_Std","WM_AV_Spd_Max","WM_vit_Son_Avg","WM_Temp_Avg","Humidex","Rain2_Tot"
"TS","RN","V","Deg C","Deg C","%","mbar","m/s","Deg","Deg","m/s","mm","W/m^2","J/m^2","W/m^2","W/m^2","W/m^2","W/m^2","kWh/m^2","kWh/m^2","kWh/m^2","W/m^2","W/m^2","W/m^2","degres","m/s","Deg","Deg","m/s","m/s","m/s","m/s","m/s","m/s","m/s","Deg C","","mm"
"","","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Max","Tot","Avg","Tot","Avg","Avg","Avg","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Std","Max","Avg","Std","Max","Avg","Avg","Smp","Tot"
"2023-02-22 15:00:00",7253,13.67,16.75,12,69.1,1016,0.502,114.1,71.65,1.55,0,130.8,0.1303906,111.3,0.159,0.057,111.3,0.111,0,0.111,109.1,1.687,108.4,66.02,0.648,116.6,51.39,0.638,0.335,1.67,0.009,0.189,0.62,339.8,13.45,11.94,0
"2023-02-22 16:00:00",7254,13.66,17.52,12.49,67.26,1016,0.439,79.65,81.5,1.37,0,102.3,0.1023473,95.6,29.94,9.88,85.7,0.096,0.03,0.086,93,34.59,81.6,74.1,0.628,96.4,54.89,0.626,0.271,1.48,-0.008,0.185,0.62,340,13.86,11.91,0
"2023-02-22 17:00:00",7255,13.65,17.88,11.79,71.3,1015,0.566,143,69.34,2.33,0,11.82,0.01182157,17.32,3.676,0.363,16.96,0.017,0.004,0.017,17.07,6.493,16.48,83.4,1.052,144.4,33.15,1.05,0.411,2.11,0.027,0.156,0.5,340.4,14.47,11.33,0
"2023-02-22 18:00:00",7256,13.66,17.3,11.24,74.63,1015,0.576,137.1,61.3,1.96,0,0.425,0.0004253808,6.08,0,0,6.08,0.006,0,0.006,7.011,5.893,6.921,93.5,1.001,149.6,37.17,0.999,0.49,2.31,0.03,0.192,0.74,340.3,14.36,10.88,0
"2023-02-22 19:00:00",7257,13.67,16.73,10.76,77.25,1016,1.267,326.9,43.97,3.43,0,0,0,6.318,0,0,6.318,0.006,0,0.006,6.181,0,6.181,104.1,1.623,307.7,28.26,1.623,0.778,3.56,-0.035,0.264,0.74,340.1,14.01,10.64,0
"2023-02-22 20:00:00",7258,13.67,16.28,10.21,83.4,1016,0.878,48.01,86.9,2.79,0.2,0,0,6.315,0,0,6.315,0.006,0,0.006,6.175,0,6.175,114.6,1.045,60.72,91.5,1.039,0.558,3.07,-0.026,0.221,0.56,339.7,13.39,10.52,0.5
"2023-02-22 21:00:00",7259,13.71,15.81,9.7,87.6,1016,1.454,148,56.68,4.42,0.2,0,0,6.289,0,0,6.289,0.006,0,0.006,6.147,0,6.147,124.6,2.84,157.5,23.45,2.84,1.125,5.86,0.047,0.374,1.12,339,12.1,9.63,0.1
"2023-02-22 22:00:00",7260,13.74,15.26,9.4,88.6,1016,1.092,145,44.96,3.43,0,0,0,6.278,0,0,6.278,0.006,0,0.006,6.135,0,6.135,133.7,1.769,142.8,41.72,1.764,0.877,4.02,0.031,0.292,0.84,339.3,12.71,9.61,0
"2023-02-22 23:00:00",7261,13.74,14.91,9.51,87.7,1015,1.254,149.8,42.41,3.59,0,0,0,6.188,0,0,6.188,0.006,0,0.006,6.047,0,6.047,140.7,2.287,154.6,16.81,2.287,0.647,4.21,0.101,0.269,1.12,339.4,12.86,9.85,0
"2023-02-23 00:00:00",7262,13.74,14.75,9.48,87.7,1015,0.732,135.3,38.7,2.19,0,0,0,6.27,0,0,6.27,0.006,0,0.006,6.128,0,6.128,144.3,1.32,115.3,38.24,1.32,0.532,2.65,0.023,0.182,0.78,339.5,12.94,9.56,0
"2023-02-23 01:00:00",7263,13.75,14.62,8.72,91.6,1015,0.513,132.1,58.49,2.8,0,0,0,6.277,0,0,6.277,0.006,0,0.006,6.131,0,6.131,143.6,0.784,131.3,70.46,0.782,0.462,2.5,-0.007,0.176,0.47,339.2,12.51,8.35,0
"2023-02-23 02:00:00",7264,13.74,14.25,7.912,94.5,1015,0.653,151.7,66.92,2.5,0,0,0,6.265,0,0,6.265,0.006,0,0.006,6.116,0,6.116,138.7,0.96,153.7,66.16,0.96,0.555,3.05,-0.025,0.206,0.6,338.7,11.68,7.75,0
"2023-02-23 03:00:00",7265,13.74,13.84,7.62,95.3,1014,0.718,138.7,44.64,2.12,0,0,0,6.276,0,0,6.276,0.006,0,0.006,6.124,0,6.124,130.8,1.268,140.7,32.05,1.268,0.501,2.55,0.006,0.216,0.62,338.4,11.15,7.719,0
"2023-02-23 04:00:00",7266,13.75,13.55,7.606,94.7,1014,1.017,139.9,33.75,3.98,0,0,0,6.222,0,0,6.222,0.006,0,0.006,6.071,0,6.071,121.4,1.707,139.3,25.89,1.707,0.703,3.44,0.048,0.266,1,338.3,10.94,7.562,0
"2023-02-23 05:00:00",7267,13.75,13.21,7.517,94.1,1014,1.059,149,43.9,3.15,0,0,0,6.194,0,0,6.194,0.006,0,0.006,6.044,0,6.044,111.1,1.935,155.2,16.36,1.935,0.672,4.21,0.099,0.257,1.18,338.4,11.14,6.848,0
"2023-02-23 06:00:00",7268,13.75,12.84,6.853,95.8,1014,0.917,152,51.36,3.32,0,0,0,6.244,0,0,6.244,0.006,0,0.006,6.09,0,6.09,100.5,1.659,158.5,26.41,1.659,0.68,3.99,0.028,0.261,0.82,338,10.44,6.156,0
"2023-02-23 07:00:00",7269,13.76,12.49,6.486,96.5,1014,1.261,150.7,57.61,4.41,0,11.87,0.01187212,15.43,1.127,0.081,15.35,0.015,0.001,0.015,17.21,10.2,16.87,89.9,2.248,160.4,22.22,2.248,0.869,4.85,0.062,0.34,1.1,337.6,9.76,5.957,0
"2023-02-23 08:00:00",7270,13.78,12.21,6.837,94.1,1014,1.48,150.9,56.09,4.32,0,90.7,0.09065968,84.5,83.8,17.61,66.93,0.085,0.084,0.067,82,96,62.11,80.1,2.96,161.2,22.52,2.959,1.197,5.8,0.089,0.422,1.49,337.3,9.31,7.131,0
"2023-02-23 09:00:00",7271,13.78,12.14,8.43,86.9,1014,1.703,157,59.38,4.86,0,244.7,0.2446876,228.3,323.7,106.8,121.5,0.228,0.324,0.121,222,341.2,109.4,71.11,2.944,163,24.11,2.944,1.16,5.87,0.072,0.401,1.33,337.3,9.32,8.83,0
"2023-02-23 10:00:00",7272,13.77,12.8,9.98,81.4,1014,1.759,158.4,61.87,6,0,340.1,0.3401033,316.1,255.5,113.7,202.4,0.316,0.255,0.202,310.2,276.6,187,63.52,3.12,163.8,22.79,3.12,1.192,6.21,0.075,0.433,1.59,338.1,10.6,11.29,0
"2023-02-23 11:00:00",7273,13.73,14.81,12.51,70.35,1014,1.525,146.4,46.5,3.77,0,473.8,0.4738431,437.2,338.9,177.7,259.5,0.437,0.339,0.259,432,363.5,241.3,58.03,2.982,153.9,16.95,2.982,0.879,5.22,0.092,0.365,1.23,339.1,12.29,12.79,0
"2023-02-23 12:00:00",7274,13.65,17.5,13.44,64.42,1013,1.184,136.8,44.99,3.14,0,315.8,0.3158031,273.6,38.19,21.55,252.1,0.274,0.038,0.252,270.8,50.3,242.4,55.33,2.359,145.3,21.15,2.359,0.819,4.03,0.044,0.307,0.99,340.2,14.11,13.93,0
"2023-02-23 13:00:00",7275,13.63,19.39,15.05,57.59,1012,0.957,87.2,102.9,3.18,0,352.9,0.352888,306.1,85.2,48.55,257.6,0.306,0.085,0.258,303.5,99.7,246.7,55.85,1.46,208.2,91.8,1.46,0.668,3.59,-0.061,0.318,0.99,340.5,14.69,14.43,0
"2023-02-23 14:00:00",7276,13.62,20.39,14.03,62.8,1012,1.658,339,43.32,4.48,0,176.7,0.1767281,150.8,0.818,0.41,150.3,0.151,0.001,0.15,148.8,2.662,147.4,59.5,2.705,307.7,25.37,2.705,1.078,4.95,-0.094,0.383,0.94,340.9,15.34,14.15,0
"2023-02-23 15:00:00",7277,13.63,20.03,14.94,61.15,1012,1.159,325,51.93,4.14,0,277.3,0.2773432,249.5,154.4,59.09,190.4,0.25,0.154,0.19,245.1,167.9,180.8,65.73,1.724,303.8,34.34,1.719,0.897,3.99,-0.077,0.3,1.56,340.8,15.25,16.47,0
"2023-02-23 16:00:00",7278,13.61,21.34,14.73,62.98,1011,1.359,286.6,34.91,2.62,0,112.9,0.1128851,98,18.69,6.387,91.6,0.098,0.019,0.092,95.5,22.12,88,73.83,1.591,280.4,19.89,1.591,0.594,3.21,-0.005,0.218,0.72,341.4,16.2,14.69,0
"2023-02-23 17:00:00",7279,13.62,21.31,13.94,68.06,1011,1.281,328.4,39.49,3.36,0,23.1,0.02310449,25.93,3.139,0.315,25.62,0.026,0.003,0.026,25.47,5.768,24.89,83.1,1.937,304.5,18.39,1.937,0.77,4.11,-0.072,0.253,0.86,341.5,16.36,14.16,0
"2023-02-23 18:00:00",7280,13.63,20.12,12.99,73.73,1011,1.776,334.8,40.58,4.89,0,0.545,0.0005454484,6.34,0,0,6.34,0.006,0,0.006,7.359,8.3,7.25,93.2,2.848,306.4,17.7,2.848,0.95,5.5,-0.083,0.354,1.17,341.2,15.85,13.05,0
"2023-02-23 19:00:00",7281,13.64,19.09,12.1,78.81,1012,1.586,336.5,41.81,4.17,0,0,0,6.32,0,0,6.32,0.006,0,0.006,6.19,0,6.19,103.9,2.444,311,23.22,2.444,0.881,4.48,-0.081,0.34,1.13,340.8,15.23,12.36,0
"2023-02-23 20:00:00",7282,13.63,18.39,11.43,81.4,1012,0.65,6.386,69.38,2.21,0,0,0,6.42,0,0,6.42,0.006,0,0.006,6.285,0,6.285,114.3,0.866,349.5,55.76,0.864,0.408,2.21,-0.052,0.165,0.58,340.5,14.73,11.63,0
"2023-02-23 21:00:00",7283,13.65,17.88,11.09,81.6,1012,0.994,343,40.92,2.87,0,0,0,6.364,0,0,6.364,0.006,0,0.006,6.228,0,6.228,124.4,1.177,330.2,27.77,1.177,0.503,2.63,-0.066,0.209,0.62,340.4,14.5,11.57,0
"2023-02-23 22:00:00",7284,13.67,17.44,10.78,83,1012,0.814,354,35.97,2.29,0,0,0,6.395,0,0,6.395,0.006,0,0.006,6.256,0,6.256,133.4,0.985,339.7,28.96,0.985,0.45,2.23,-0.086,0.194,0.44,340.3,14.37,10.82,0
"2023-02-23 23:00:00",7285,13.67,17.02,10.25,84.2,1012,0.521,13.02,85.9,1.65,0,0,0,6.352,0,0,6.352,0.006,0,0.006,6.212,0,6.212,140.4,0.592,347.4,82.6,0.581,0.335,1.53,-0.029,0.121,0.38,340.2,14.12,10.02,0
"2023-02-24 00:00:00",7286,13.67,16.53,9.69,84.8,1012,0.567,117.1,47.13,1.47,0,0,0,6.265,0,0,6.265,0.006,0,0.006,6.124,0,6.124,144,0.761,94.9,41.75,0.759,0.363,1.66,0.008,0.13,0.46,339.8,13.58,9.68,0
"2023-02-24 01:00:00",7287,13.69,15.99,9.39,85,1012,0.643,107,55.38,1.97,0,0,0,6.299,0,0,6.299,0.006,0,0.006,6.156,0,6.156,143.2,1.03,90.7,45.49,1.027,0.633,2.69,-0.002,0.168,0.5,339.6,13.13,8.86,0
"2023-02-24 02:00:00",7288,13.74,15.51,8.57,87.7,1012,0.413,112.4,77.39,1.67,0,0,0,6.306,0,0,6.306,0.006,0,0.006,6.158,0,6.158,138.3,0.698,122.5,75.58,0.694,0.354,1.78,-0.019,0.136,0.5,339.2,12.54,8.14,0
"2023-02-24 03:00:00",7289,13.74,15.01,8.36,87.8,1011,0.751,138.6,27.34,2.57,0,0,0,6.284,0,0,6.284,0.006,0,0.006,6.136,0,6.136,130.5,1.172,127.5,26.12,1.172,0.563,3.15,0.052,0.193,0.99,339,12.16,8.13,0
"2023-02-24 04:00:00",7290,13.74,14.47,7.884,89.3,1011,0.522,122.2,52.39,1.38,0,0,0,6.283,0,0,6.283,0.006,0,0.006,6.133,0,6.133,121.1,0.858,117.8,54.88,0.852,0.407,2.03,-0.018,0.16,0.46,338.8,11.85,6.922,0
"2023-02-24 05:00:00",7291,13.74,13.92,7.186,91.1,1011,0.783,146.9,34.38,2.85,0,0,0,6.321,0,0,6.321,0.006,0,0.006,6.166,0,6.166,110.8,1.212,146.7,33.19,1.212,0.611,3.31,0.03,0.199,0.6,338.2,10.83,6.929,0
"2023-02-24 06:00:00",7292,13.74,13.41,7.362,90.7,1010,1.039,152.2,59.12,3.79,0,0,0,6.149,0,0,6.149,0.006,0,0.006,5.999,0,5.999,100.3,2.029,160.1,31.13,2.029,0.859,4.25,0.061,0.322,1.08,338.1,10.63,6.589,0
"2023-02-24 07:00:00",7293,13.74,13.17,7.015,91.2,1010,0.667,150.1,55.48,2.73,0,5.911,0.005910691,9.99,2.092,0.143,9.85,0.01,0.002,0.01,11.27,10.91,10.94,89.6,1.206,156.7,34.31,1.196,0.718,3.74,-0.008,0.25,1.22,337.9,10.31,6.848,0
"2023-02-24 08:00:00",7294,13.74,13.12,7.49,88.4,1011,1.538,143.3,43.06,5.12,0,75.75,0.07574861,71.36,54.23,12.07,59.29,0.071,0.054,0.059,69.21,61.85,55.59,79.81,2.882,152.6,20.03,2.882,1.068,5.96,0.102,0.389,1.69,337.7,9.94,7.775,0
"2023-02-24 09:00:00",7295,13.74,13.11,8.89,82.3,1010,1.533,151.5,61.16,4.38,0,187,0.1869834,173.2,168.6,59.28,114,0.173,0.169,0.114,168.6,180.6,105.2,70.79,2.872,161.4,22.44,2.872,1.207,6.21,0.066,0.408,1.35,338,10.56,10.14,0
"2023-02-24 10:00:00",7296,13.74,13.73,11.54,72.56,1009,1.547,162.4,70.9,5.33,0,412.8,0.4128074,394.8,543.3,246.7,148.1,0.395,0.543,0.148,388.2,567.9,130.4,63.18,3.043,167.1,26.31,3.043,1.226,6.41,-0.033,0.476,1.8,338.6,11.52,13,0
"2023-02-24 11:00:00",7297,13.7,16.12,15.2,57.98,1008,1.254,151.7,59.77,4.18,0,530,0.5299782,504.8,675.9,361.6,143.2,0.505,0.676,0.143,500.2,705.3,122.9,57.67,2.348,155.7,36.01,2.348,1.102,5.57,0.026,0.412,1.51,340.4,14.51,16.35,0
"2023-02-24 12:00:00",7298,13.62,20.26,18.06,45.35,1008,0.745,115.6,93.6,2.49,0,479.8,0.4797862,452.7,507,290.3,162.3,0.453,0.507,0.162,450.3,533.6,144.7,54.96,1.249,135.3,66.39,1.246,0.796,4.47,0.053,0.299,1.13,341.5,16.37,17.68,0
"2023-02-24 13:00:00",7299,13.58,23.14,17.77,45.54,1006,1.553,336.8,44.08,5.75,0,318.8,0.3188229,290.3,196,111.5,178.8,0.29,0.196,0.179,288.4,211.4,168.2,55.49,2.072,311.7,31.71,2.072,0.979,5.54,-0.066,0.376,1,342.2,17.6,17.2,0
"2023-02-24 14:00:00",7300,13.57,23.85,19.25,38.37,1005,1.472,342.6,68.39,5.72,0,427.9,0.4279071,404.2,458.5,235.2,169,0.404,0.458,0.169,401.3,484.1,153,59.17,2.004,313.8,59.21,2.004,1.208,6.88,-0.121,0.417,1.09,342.9,18.69,19.3,0
"2023-02-24 15:00:00",7301,13.53,25.48,18.15,39.81,1005,2.558,256.1,59.18,8.2,0,137.8,0.1377584,118.7,0.011,0.004,118.7,0.119,0,0.119,117,1.185,116.5,65.43,3.226,259.6,42.74,3.226,1.669,8.34,-0.127,0.603,1.91,343.2,19.19,16.22,0
"2023-02-24 16:00:00",7302,13.54,24.14,15.69,55.25,1005,3.478,359.1,44.76,11.62,0,47.7,0.0477008,45.36,0.785,0.208,45.16,0.045,0.001,0.045,44.19,2.171,43.59,73.56,4.779,330,32.96,4.779,2.252,11.21,-0.344,0.893,1.87,342.3,17.81,15.23,0
"2023-02-24 17:00:00",7303,13.58,22.37,14.92,57.78,1005,3.638,349.5,39.65,10.29,0,24.2,0.02419543,25.93,3.329,0.311,25.62,0.026,0.003,0.026,25.47,5.978,24.88,82.9,4.912,327.1,27.53,4.912,2.078,11.11,-0.394,0.921,2.36,342,17.23,14.51,0
"2023-02-24 18:00:00",7304,13.62,21.12,13.95,64.81,1005,3.966,349.7,36.61,10.21,0,0.607,0.0006071464,6.433,0,0,6.433,0.006,0,0.006,7.45,7.903,7.322,93,5.366,321.4,23.75,5.366,2.02,10.81,-0.295,0.806,1.85,341.6,16.54,13.68,0
"2023-02-24 19:00:00",7305,13.63,20.05,12.97,73.12,1006,3.935,353,35.74,9.72,0,0,0,6.406,0,0,6.406,0.006,0,0.006,6.279,0,6.279,103.6,5.007,326.4,26.19,5.007,2.11,11.31,-0.263,1.094,3.51,341.2,15.89,13.26,0
"2023-02-24 20:00:00",7306,13.64,19.27,12.42,75.26,1006,3.456,350.2,36.95,8.4,0,0,0,6.316,0,0,6.316,0.006,0,0.006,6.187,0,6.187,114.1,4.436,322.8,25.55,4.436,1.92,10.62,-0.196,0.762,1.83,341,15.48,12.51,0
"2023-02-24 21:00:00",7307,13.63,18.53,11.8,79.31,1007,3.268,347.3,41.77,8.47,0,0,0,6.377,0,0,6.377,0.006,0,0.006,6.244,0,6.244,124.1,4.166,317.6,22.32,4.166,1.681,8.44,-0.195,0.734,2.49,340.8,15.12,12.12,0
"2023-02-24 22:00:00",7308,13.66,17.8,11.2,82.7,1007,2.293,341.7,38.3,7.46,0,0,0,6.398,0,0,6.398,0.006,0,0.006,6.261,0,6.261,133.1,3.349,309.7,16.81,3.349,1.138,6.82,-0.117,0.435,1.42,340.5,14.64,11.43,0
"2023-02-24 23:00:00",7309,13.66,17.29,10.7,82.7,1007,2.284,338.2,39.76,5.87,0,0,0,6.36,0,0,6.36,0.006,0,0.006,6.222,0,6.222,140,3.606,304.2,15.7,3.606,1.006,6.28,-0.122,0.441,1.36,340.1,14.06,10.74,0
"2023-02-25 00:00:00",7310,13.67,16.91,10.53,82.4,1007,1.833,338.7,42.61,5.48,0,0,0,6.379,0,0,6.379,0.006,0,0.006,6.24,0,6.24,143.6,2.515,308.4,23.76,2.515,1.094,7.15,-0.073,0.385,1.48,340,13.77,10.52,0
"2023-02-25 01:00:00",7311,13.67,16.71,9.8,84.7,1007,2.606,6.515,38.33,7.98,0,0,0,6.287,0,0,6.287,0.006,0,0.006,6.146,0,6.146,142.9,3.892,342.3,23.13,3.892,1.419,9.36,-0.283,0.588,1.69,339.5,12.92,9.45,0
"2023-02-25 02:00:00",7312,13.67,16.68,8.99,84.9,1007,3.222,8.16,37.59,8.56,0,0,0,6.363,0,0,6.363,0.006,0,0.006,6.216,0,6.216,138,4.56,343.3,22.88,4.56,1.827,10.22,-0.367,0.767,2.23,339,12.18,8.2,0.1
"2023-02-25 03:00:00",7313,13.67,16.23,8.32,88.6,1007,2.613,347.1,35.49,7.06,0.4,0,0,6.339,0,0,6.339,0.006,0,0.006,6.189,0,6.189,130.2,3.256,319.3,26.26,3.256,1.394,6.84,-0.152,0.594,1.63,338.1,10.67,8.19,0.6
"2023-02-25 04:00:00",7314,13.72,15.54,8.27,88.4,1007,2.517,347,46.49,7.04,0,0,0,6.293,0,0,6.293,0.006,0,0.006,6.145,0,6.145,120.8,3.169,318,30.48,3.169,1.263,7.01,-0.122,0.598,2.14,338.2,10.85,8.35,0
"2023-02-25 05:00:00",7315,13.74,15.28,8.65,84.1,1006,2.169,357.8,41.68,7.75,0,0.009,9.311542e-06,6.284,0,0,6.284,0.006,0,0.006,6.137,0,6.137,110.5,2.776,329.7,30.63,2.776,1.237,6.19,-0.168,0.644,2.85,338.9,11.98,8.29,0
"2023-02-25 06:00:00",7316,13.74,15.17,8.31,86.4,1006,2.191,350.3,41.66,6.17,0,0.007,6.688874e-06,6.229,0,0,6.229,0.006,0,0.006,6.082,0,6.082,100,3.097,319.3,26.02,3.097,1.172,6.76,-0.22,0.535,1.45,338.6,11.49,7.424,0
"2023-02-25 07:00:00",7317,13.74,15,7.628,84.7,1006,2.698,4.173,35.75,7.61,0,1.025,0.001025198,5.899,2.485,0.164,5.736,0.006,0.002,0.006,6.903,11.77,6.575,89.3,3.427,340.9,27.74,3.427,1.438,7.43,-0.294,0.794,2.02,338.1,10.6,6.704,0
"2023-02-25 08:00:00",7318,13.75,14.93,7.431,80.9,1006,3.157,0.323,37.91,8.61,0,18.83,0.0188298,19.9,2.495,0.41,19.49,0.02,0.002,0.019,19.27,3.606,18.65,79.5,3.847,342.7,26.96,3.847,1.606,7.7,-0.318,0.808,2.56,337.9,10.24,6.387,0
"2023-02-25 09:00:00",7319,13.74,14.82,7.444,81.5,1006,3.08,6.974,33.62,8.41,0,78.47,0.07847278,64.7,0.59,0.182,64.52,0.065,0.001,0.065,62.85,2.069,62.16,70.46,3.922,346.2,27.29,3.922,1.586,8.31,-0.231,0.803,2.36,337.7,9.98,6.732,0
"2023-02-25 10:00:00",7320,13.74,14.95,7.68,80.5,1005,3.095,4.112,36.17,9.15,0,131.8,0.1318495,106.6,0.141,0.062,106.5,0.107,0,0.107,104.3,1.637,103.5,62.83,3.967,343.9,30.52,3.967,1.68,9.05,-0.405,0.866,2.16,337.6,9.87,6.981,0.1
"2023-02-25 11:00:00",7321,13.74,15.17,8.46,77.92,1005,2.764,6.153,36.93,7.18,0,235.1,0.2351479,187.3,0.017,0.009,187.2,0.187,0,0.187,184.3,1.747,183.4,57.3,3.673,345.5,26.61,3.673,1.483,7.29,-0.299,0.742,1.97,337.9,10.25,8.67,0
"2023-02-25 12:00:00",7322,13.7,15.71,9.26,74.98,1005,3.05,2.146,38.78,9.89,0,206.3,0.2062969,163.1,0.002,0.001,163.1,0.163,0,0.163,160.8,1.072,160.2,54.59,3.995,336.2,28.51,3.995,1.765,9.69,-0.246,0.792,3.31,338.4,11.17,8.6,0
"2023-02-25 13:00:00",7323,13.69,16,9.37,73.17,1004,3.333,353.3,35.74,8.85,0,162.3,0.1622728,131.7,0.002,0.001,131.7,0.132,0,0.132,129.8,1.081,129.2,55.13,4.111,331.4,29.48,4.111,1.744,9.22,-0.317,0.78,2.16,338.6,11.55,8.81,0
"2023-02-25 14:00:00",7324,13.69,16.05,9.84,71.57,1003,3.099,357.2,38.08,8.3,0,113.8,0.1138149,94.7,0.052,0.026,94.6,0.095,0,0.095,93.1,1.402,92.4,58.83,3.68,337.7,30.4,3.68,1.679,8.66,-0.217,0.804,2.84,339.1,12.33,9.36,0
"2023-02-25 15:00:00",7325,13.67,16.22,10.26,68.95,1003,3.877,350.3,34.69,9.22,0,163.1,0.1631126,133.3,0.941,0.423,132.9,0.133,0.001,0.133,130.6,2.974,129.3,65.12,4.538,329.5,25.07,4.538,1.952,10.51,-0.309,0.946,3.07,339.2,12.57,9.39,0
"2023-02-25 16:00:00",7326,13.67,16.35,10.11,69.73,1002,3.56,6.49,38.56,10.44,0,68.79,0.06879002,59.5,0.552,0.146,59.35,0.059,0.001,0.059,57.71,1.983,57.16,73.28,4.604,348,23.69,4.604,1.861,9.52,-0.298,0.904,2.77,339.4,12.82,9.32,0
"2023-02-25 17:00:00",7327,13.69,16.24,9.84,71.66,1003,3.382,359.4,38.19,10.48,0,22.2,0.02220449,24.02,3.139,0.318,23.71,0.024,0.003,0.024,23.45,5.098,22.91,82.6,3.753,341.9,28.69,3.753,1.697,8.35,-0.332,0.97,2.58,339.4,12.75,8.83,0
"2023-02-25 18:00:00",7328,13.7,15.91,9.01,69.44,1003,3.536,2.076,40.29,11.12,0,1.029,0.001028715,6.383,0,0,6.383,0.006,0,0.006,7.366,7.164,7.234,92.7,4.236,340.2,27.22,4.236,1.865,9.58,-0.293,0.874,3.1,338.9,12.02,7.062,0
"2023-02-25 19:00:00",7329,13.74,15.3,7.941,70.93,1004,3.677,357.2,35.84,11.73,0,0,0,6.304,0,0,6.304,0.006,0,0.006,6.153,0,6.153,103.4,4.539,333.5,31.29,4.539,2.189,12.28,-0.209,0.921,2.69,338.4,11.07,6.129,0
"2023-02-25 20:00:00",7330,13.74,14.65,7.354,71.08,1003,4.027,356.6,33.95,10.85,0,0,0,6.261,0,0,6.261,0.006,0,0.006,6.109,0,6.109,113.9,4.919,333.4,28.65,4.919,2.276,12.35,-0.38,1.066,3.31,337.9,10.36,5.781,0
"2023-02-25 21:00:00",7331,13.74,14.21,7.099,70.69,1003,3.874,358.4,35.29,11.07,0,0,0,6.286,0,0,6.286,0.006,0,0.006,6.132,0,6.132,123.9,4.833,333.9,27.79,4.833,2.326,13.31,-0.344,0.941,2.51,337.7,9.96,5.105,0
"2023-02-25 22:00:00",7332,13.74,13.78,6.521,70.08,1003,4.085,357.7,35.47,10.88,0,0,0,6.209,0,0,6.209,0.006,0,0.006,6.053,0,6.053,132.8,5.02,335.9,27.62,5.02,2.205,11.8,-0.32,1.029,2.81,337.4,9.46,4.424,0
"2023-02-25 23:00:00",7333,13.74,13.46,6.122,69.06,1003,3.548,11.83,37.66,10.35,0,0,0,6.291,0,0,6.291,0.006,0,0.006,6.131,0,6.131,139.7,5.038,348.9,24.33,5.038,2.051,10.44,-0.453,0.807,2.07,337.1,9,3.931,0
"2023-02-26 00:00:00",7334,13.74,13.31,5.793,69.22,1003,3.027,7.715,36.84,10.2,0,0,0,6.233,0,0,6.233,0.006,0,0.006,6.073,0,6.073,143.3,4.064,342.9,27.87,4.064,1.832,10.56,-0.317,0.848,2.37,337,8.75,3.609,0
"2023-02-26 01:00:00",7335,13.74,13.13,5.614,68.26,1003,2.964,7.753,36.7,8.08,0,0,0,6.255,0,0,6.255,0.006,0,0.006,6.094,0,6.094,142.5,4.062,346.3,24.35,4.062,1.672,8.77,-0.312,0.761,2.47,336.8,8.5,3.394,0
"2023-02-26 02:00:00",7336,13.74,12.96,5.067,68,1003,3.668,359.2,34.47,11.44,0,0,0,6.232,0,0,6.232,0.006,0,0.006,6.069,0,6.069,137.6,4.694,343.5,24.61,4.681,1.931,11.11,-0.403,0.899,2.57,336.5,7.965,2.366,0
"2023-02-26 03:00:00",7337,13.75,12.61,4.451,67.05,1003,3.798,13.26,36.23,11.2,0,0,0,6.171,0,0,6.171,0.006,0,0.006,6.007,0,6.007,129.9,5.64,351,22.1,5.64,2.185,12.28,-0.45,0.863,2.2,336,7.19,1.593,0
"2023-02-26 04:00:00",7338,13.75,12.19,4.003,65.56,1003,4.035,14.21,31.78,11.9,0,0,0,6.191,0,0,6.191,0.006,0,0.006,6.024,0,6.024,120.5,6.698,352.8,15.88,6.698,2.011,12.26,-0.554,0.886,2.45,335.6,6.41,1.379,0
"2023-02-26 05:00:00",7339,13.79,11.89,3.822,63.89,1003,3.566,11.05,34.76,11.27,0,0,0,6.262,0,0,6.262,0.006,0,0.006,6.092,0,6.092,110.2,5.285,352.4,21.45,5.285,1.988,10.62,-0.489,0.955,2.57,335.5,6.342,1.041,0
